capital = 219
recruit_character = SOV_vladimir_kasatonov
recruit_character = SOV_vladimir_tributs

recruit_character = SOV_yakov_cherevichenko
recruit_character = SOV_yakov_smushkevich

recruit_character = SOV_vitaly_primakov
#Not available at game start
recruit_character = SOV_vasily_korzh
recruit_character = SOV_sidor_kovpak
recruit_character = SOV_lev_dovator
recruit_character = SOV_pavel_rybalko

if = {
	limit = {
		has_dlc = "No Step Back"
	}
	recruit_character = SOV_anastasy_vonsyatsky
	# recruit_character = SOV_grigory_semyonov # starts as an advisor to Puyi
	recruit_character = SOV_metropolitan_anastasy
	recruit_character = SOV_metropolitan_nikolay
	recruit_character = SOV_nikolay_ustryalov
	recruit_character = SOV_aleksandr_kazembek
	recruit_character = SOV_metropolitan_aleksy
	recruit_character = SOV_metropolitan_meletius
	recruit_character = SOV_aleksandr_prokofyev_seversky
	recruit_character = SOV_vyacheslav_tkachyov
	recruit_character = SOV_yan_nagursky
	recruit_character = SOV_vasily_yanchenko
	recruit_character = SOV_tsar_vladimir_kirillovich

	recruit_character = SOV_pyotr_krasnov
	recruit_character = SOV_konstantin_nechayev
	recruit_character = SOV_aleksandr_rodzyanko
	recruit_character = SOV_vladimir_kosmin
	recruit_character = SOV_andrey_shkuro
	recruit_character = SOV_anton_denikin
}


#Initialize character flags Part I (aka who's safe)
SOV_mikhail_kalinin = {
	set_character_flag = SOV_safe_from_purge_flag
}
SOV_nikita_khrushchyov = {
	set_character_flag = SOV_safe_from_purge_flag
}
SOV_lazar_kaganovich = {
	set_character_flag = SOV_safe_from_purge_flag
}
SOV_genrikh_yagoda = { #NKVD Chiefs are always safe from regular purges, they'll be handled by a special purge event
	set_character_flag = SOV_safe_from_purge_flag
}
SOV_nikolay_yezhov = { #NKVD Chiefs are always safe from regular purges, they'll be handled by a special purge event
	set_character_flag = SOV_safe_from_purge_flag
}
SOV_lavrenty_beriya = { #NKVD Chiefs are always safe from regular purges, they'll be handled by a special purge event. Beriya will always be safe.
	set_character_flag = SOV_safe_from_purge_flag
}
SOV_vsevolod_merkulov = {
	set_character_flag = SOV_safe_from_purge_flag
}
SOV_vyacheslav_molotov = {
	set_character_flag = SOV_safe_from_purge_flag
}
SOV_konstantin_rodzayevsky = { #Not in the country
	set_character_flag = SOV_exiled_flag
}
SOV_aleksandr_kerensky = { #Not in the country
	set_character_flag = SOV_exiled_flag
}
SOV_lev_trotsky = { #Not in the country
	set_character_flag = SOV_exiled_flag
}
SOV_patriarch_sergy = { #Priests are not political enemies at this point
	set_character_flag = SOV_safe_from_purge_flag
}

if = {
	limit = {
		has_dlc = "No Step Back"
	}
	SOV_metropolitan_anastasy = { #Priests are not political enemies at this point
		set_character_flag = SOV_safe_from_purge_flag
	}
	SOV_metropolitan_nikolay = { #Priests are not political enemies at this point
		set_character_flag = SOV_safe_from_purge_flag
	}
	SOV_metropolitan_aleksy = { #Priests are not political enemies at this point
		set_character_flag = SOV_safe_from_purge_flag
	}
	SOV_metropolitan_meletius = { #Priests are not political enemies at this point (Also exiled)
		set_character_flag = SOV_safe_from_purge_flag
	}
	SOV_anastasy_vonsyatsky = { #Not in the country
		set_character_flag = SOV_exiled_flag
	}
	SOV_aleksandr_kazembek = { #Not in the country
		set_character_flag = SOV_exiled_flag
	}
	SOV_aleksandr_prokofyev_seversky = { #Not in the country
		set_character_flag = SOV_exiled_flag
	}
	SOV_vyacheslav_tkachyov = { #Not in the country
		set_character_flag = SOV_exiled_flag
	}
	SOV_yan_nagursky = { #Not in the country
		set_character_flag = SOV_exiled_flag
	}
	SOV_vasily_yanchenko = { #Not in the country
		set_character_flag = SOV_exiled_flag
	}
	SOV_anton_denikin = { #Not in the country
		set_character_flag = SOV_exiled_flag
		set_character_flag = SOV_exiled_army_leader
	}
	SOV_pyotr_krasnov = { #Not in the country
		set_character_flag = SOV_exiled_flag
		set_character_flag = SOV_exiled_army_leader
	}
	SOV_konstantin_nechayev = { #Not in the country
		set_character_flag = SOV_exiled_flag
		set_character_flag = SOV_exiled_army_leader
	}
	SOV_vladimir_kosmin = { #Not in the country
		set_character_flag = SOV_exiled_flag
		set_character_flag = SOV_exiled_army_leader
	}
	SOV_aleksandr_rodzyanko = { #Not in the country
		set_character_flag = SOV_exiled_flag
		set_character_flag = SOV_exiled_army_leader
	}
	SOV_andrey_shkuro = { #Not in the country
		set_character_flag = SOV_exiled_flag
		set_character_flag = SOV_exiled_army_leader
	}
	
	
}


#Initialize character flags Part II (aka who's what)
SOV_lev_trotsky = {
	set_character_flag = SOV_aligned_left_opposition_flag #Probably not needed, but just in case ;)
}
SOV_ivan_smirnov = {
	set_character_flag = SOV_aligned_left_opposition_flag
}
SOV_ivar_smilga = {
	set_character_flag = SOV_aligned_left_opposition_flag
}
SOV_karl_radek = {
	set_character_flag = SOV_aligned_left_opposition_flag
}
SOV_yevgeny_preobrazhensky = {
	set_character_flag = SOV_aligned_left_opposition_flag
}
SOV_aleksandr_shlyapnikov = {
	set_character_flag = SOV_aligned_left_opposition_flag
}
SOV_nikolay_bukharin = {
	set_character_flag = SOV_aligned_right_opposition_flag
}
SOV_aleksey_rykov = {
	set_character_flag = SOV_aligned_right_opposition_flag
}
SOV_mikhail_tomsky = {
	set_character_flag = SOV_aligned_right_opposition_flag
}
SOV_grigory_sokolnikov = {
	set_character_flag = SOV_aligned_right_opposition_flag
}
#SOV_grigory_zinovyev -> Will be aligned with either left or right opposition via focus
#SOV_lev_kamenev -> Will be aligned with either left or right opposition via focus
#SOV_martemyan_ryutin -> Will be aligned with either left or right opposition via focus
if = {
	limit = {
		has_dlc = "No Step Back"
	}
	SOV_anastasy_vonsyatsky = {
		set_character_flag = SOV_aligned_the_exiles_flag
		set_character_flag = SOV_exiled_flag
	}
	 
	SOV_nikolay_ustryalov = {
		set_character_flag = SOV_aligned_the_exiles_flag
	}
	SOV_aleksandr_kazembek = {
		set_character_flag = SOV_aligned_the_exiles_flag
	}
	SOV_aleksandr_prokofyev_seversky = {
		set_character_flag = SOV_aligned_the_exiles_flag
		set_character_flag = SOV_exiled_military_advisor_flag
	}
	SOV_vyacheslav_tkachyov = {
		set_character_flag = SOV_aligned_the_exiles_flag
		set_character_flag = SOV_exiled_military_advisor_flag
	}
	SOV_yan_nagursky = {
		set_character_flag = SOV_aligned_the_exiles_flag
		set_character_flag = SOV_exiled_military_advisor_flag
	}
	SOV_vasily_yanchenko = {
		set_character_flag = SOV_aligned_the_exiles_flag
		set_character_flag = SOV_exiled_military_advisor_flag
	}
}

#Initialize character flags Part III (aka who's in prison)
SOV_ivan_smirnov = {
	set_character_flag = SOV_imprisoned_flag
}
SOV_ivar_smilga = {
	set_character_flag = SOV_imprisoned_flag
}
SOV_aleksandr_shlyapnikov = {
	set_character_flag = SOV_imprisoned_flag
}
SOV_grigory_zinovyev = {
	set_character_flag = SOV_imprisoned_flag
}
SOV_lev_kamenev = {
	set_character_flag = SOV_imprisoned_flag
}
SOV_martemyan_ryutin = {
	set_character_flag = SOV_imprisoned_flag
}

   
   
# Starting tech
set_technology = {
	infantry_weapons = 1
	infantry_weapons1 = 1
	tech_recon = 1
	tech_support = 1		
	tech_engineers = 1
	tech_military_police = 1
	tech_mountaineers = 1
	motorised_infantry = 1
	paratroopers = 1
	gw_artillery = 1
	early_fighter = 1
	fighter1 = 1
	early_bomber = 1
	strategic_bomber1 = 1
	naval_bomber1 = 1
	mass_assault = 1
	fleet_in_being = 1
}
if = {
	limit = {
		NOT = {
			has_dlc = "No Step Back"
		}
	}
	set_oob = "REM_1936"
}
if = {
	limit = {
		has_dlc = "No Step Back"
	}
	set_oob = "REM_1936"
}	

if = {
	limit = {
		NOT = { has_dlc = "No Step Back" }
	}
	set_technology = {
		gwtank = 1
		basic_light_tank = 1
	}
}
if = {
	limit = {
		has_dlc = "No Step Back"
	}
	set_technology = {
		gwtank_chassis = 1
		basic_light_tank_chassis = 1
	}
}
if = {
	limit = {
		not = { has_dlc = "Man the Guns" }
	}
	set_technology = {
		early_submarine = 1
		basic_submarine = 1
		early_destroyer = 1
		early_light_cruiser = 1
		early_heavy_cruiser = 1
		early_battleship = 1
		early_battlecruiser = 1
		transport = 1
	}
}
if = {
	limit = {
		has_dlc = "Man the Guns"
	}
	set_technology = {
		early_ship_hull_submarine = 1
		basic_ship_hull_submarine = 1
		early_ship_hull_light = 1
		early_ship_hull_cruiser = 1
		early_ship_hull_heavy = 1
		mtg_transport = 1
		basic_battery = 1
		basic_torpedo = 1
	}
}
set_politics = {
	ruling_party = Neutrality
	last_election = "1936.1.1"
	election_frequency = 48
	elections_allowed = yes
}

set_popularities = {
	democratic = 0
	fascism = 0
	communism = 0
	neutrality = 100
}

set_research_slots = 4
set_stability = 0.55
set_war_support = 0.60
add_command_power = 10



create_country_leader = {
	name = "Admiral Alexander Kolchak"
	desc = ""
	picture = "Admiral_Alexander_Kolchak.dds"
	ideology = Moderatism
	traits = {
		#
	}
}	
